index,thickness,intensity
13173,2.743784,194.24849
13174,2.6854517,159.92938
13175,2.249645,160.17235
13176,3.406135,233.80159
13177,3.3520992,232.621
13178,3.5227115,240.77432
13179,2.354662,166.26083
13180,1.921454,133.18027
13181,3.2042832,242.99376
13182,3.2390485,235.34134
13183,2.6925206,198.2123
13184,2.471235,190.12546
13185,1.6787742,104.63293
13186,3.0077612,182.58403
13187,2.0676186,137.1847
13188,4.0608644,243.14395
13189,0.9617112,69.58976
13190,3.1085613,225.79913
13191,2.93798,216.77022
13192,2.0573044,175.23006
13193,1.4385946,79.39309
13194,2.5522213,183.52399
13195,1.9941783,115.84892
13196,1.7958863,85.475334
13197,1.9994066,112.27417
13198,3.1126626,201.59059
13199,1.8094946,135.59369
13200,2.2576156,138.73383
13201,2.9172337,162.66449
13202,1.8921187,99.49786
13203,3.1158319,183.9905
13204,1.8482236,104.06368
13205,1.9894489,88.522255
13206,2.9561803,216.5371
13207,2.8331368,202.08781
13208,4.1690574,245.42053
13209,1.7585971,130.50085
13210,3.9091735,251.92696
13211,2.8713365,218.19727
13212,1.8212103,91.08826
13213,2.2180235,103.6093
13214,1.627588,97.76112
13215,1.7455186,87.01635
13216,2.0030696,156.81958
13217,4.201798,244.65376
13218,1.7213662,95.85935
13219,1.7625284,100.302124
13220,1.4908082,84.43251
13221,3.4924884,230.48784
13222,2.1669333,163.34479
13223,2.1837182,125.598335
13224,4.283515,247.55812
13225,1.9490844,116.208984
13226,1.8607533,89.40975
13227,1.7233562,124.34863
13228,1.8731041,110.03669
13229,1.9390035,110.97072
13230,2.2200694,124.01683
13231,2.2003605,156.54816
13232,2.8769727,169.48456
13233,3.1231523,208.80692
13234,2.9962525,198.23126
13235,1.4406092,75.3434
13236,1.5361885,81.32705
13237,2.5917249,210.13046
13238,5.177371,253.19104
13239,2.6023152,159.29865
13240,2.5021043,166.15942
13241,2.1709461,119.79405
13242,2.4051468,113.695755
13243,1.8940527,107.05525
13244,2.4300447,115.20065
13245,2.7650604,172.61224
13246,2.2095315,103.8457
13247,1.8701503,150.74506
13248,1.7960955,90.25384
13249,2.112494,145.16483
13250,2.1306262,122.20479
13251,3.0908344,199.90088
13252,2.5716686,174.80988
13253,2.9951053,168.40308
13254,1.9991517,85.03937
13255,3.6671648,229.19792
13256,2.9706593,208.89267
13257,1.7517068,82.46384
13258,3.5715616,244.11894
13259,1.9771928,93.87965
13260,2.1247673,174.83154
13261,2.6244886,159.29718
13262,2.0180507,111.58389
13263,1.9947113,118.141785
13264,2.3037932,126.51689
13265,2.805097,229.61873
13266,2.7133222,179.88177
13267,1.8751638,88.42885
13268,1.4684236,108.82484
13269,2.181561,156.54341
13270,2.1679807,109.04181
13271,1.9386675,109.331604
13272,2.9729807,191.47116
13273,2.874307,201.12411
13274,2.2876277,152.61818
13275,3.2012174,177.6582
13276,1.8827695,137.78503
13277,2.366136,145.82343
13278,3.1661043,235.65239
13279,2.2073836,143.4128
13280,3.6498466,235.02081
13281,2.453359,167.21266
13282,2.2360263,116.54132
13283,3.0707726,204.85037
13284,2.2753038,118.95209
13285,2.6542056,197.2042
13286,4.0272527,245.80652
13287,1.2233806,77.149635
13288,2.481807,112.294754
13289,1.896786,93.357414
13290,1.6394387,88.28065
13291,1.7694782,109.63966
13292,2.384228,146.55618
13293,3.7900753,233.75752
13294,1.8735394,108.29622
13295,2.6000175,169.34598
13296,2.5977855,164.52234
13297,3.6458545,233.08482
13298,2.1449156,161.50157
13299,1.5162184,77.99641
13300,1.8523129,95.49918
13301,3.0195212,181.90659
13302,1.7545613,115.8421
13303,2.5231843,155.25452
13304,2.280821,136.05203
13305,2.7666118,172.52191
13306,1.9681699,104.49252
13307,2.483782,213.29514
13308,2.9548962,180.9094
13309,1.955178,81.60017
13310,2.7304888,191.73161
13311,1.9390432,112.42537
13312,2.6475878,162.96992
13313,2.423867,196.16296
13314,1.7500267,102.30127
13315,1.359622,87.833084
13316,2.1524277,138.06021
13317,2.2251923,133.79547
13318,2.2689722,168.31516
13319,2.8757105,203.51846
13320,2.0119343,122.049
13321,1.9319946,158.2616
13322,2.2552643,136.91086
13323,2.4326587,163.24696
13324,1.3655344,80.57099
13325,1.5567002,116.238785
13326,2.2686477,154.38322
13327,2.601811,156.69855
13328,2.4467645,137.57709
13329,3.7914844,241.16527
13330,3.4232183,237.96864
13331,2.3254743,179.74417
13332,2.7094033,213.07193
13333,3.2499714,235.45052
13334,2.3292022,157.09637
13335,2.047414,104.819916
13336,3.639344,247.12802
13337,1.8185112,93.7537
13338,2.7829115,180.4343
13339,3.147987,218.34944
13340,2.1903312,168.76318
13341,3.5958452,240.84262
13342,2.667742,154.36862
13343,1.6514809,98.84743
13344,1.3382889,81.85905
13345,2.4856935,125.01221
13346,2.3344998,171.99442
13347,2.6012185,183.16864
13348,2.063281,125.963585
13349,2.3248353,135.95459
13350,3.2340646,239.70428
13351,2.3840768,146.0752
13352,3.3423204,236.67784
13353,1.6513001,132.62701
13354,2.4857745,169.34468
13355,1.5711195,74.75315
13356,1.3714027,90.749115
13357,1.8435396,103.16614
13358,2.7439532,162.36316
13359,2.1186132,132.32413
13360,3.3723261,232.89264
13361,2.7876074,209.33336
13362,3.0085301,186.93918
13363,2.4852889,130.85785
13364,2.693795,180.543
13365,2.6133056,161.18283
13366,2.279629,121.91038
13367,1.950009,128.45111
13368,1.8121903,85.69497
13369,1.9385531,102.54672
13370,2.7520115,189.7853
13371,2.7584157,174.01172
13372,1.7784294,85.246796
13373,3.2247376,205.05688
13374,1.8294138,117.13844
13375,2.001012,115.010666
13376,2.5897279,113.90936
13377,2.9324596,230.9768
13378,1.9077728,108.048164
13379,3.016158,189.26505
13380,3.1700208,192.98439
13381,2.0885901,126.92493
13382,2.808721,125.81325
13383,2.459171,173.91951
13384,2.7173908,167.57324
13385,2.8951883,224.31396
13386,2.1501694,128.35312
13387,2.331473,149.23315
13388,3.059577,214.48537
13389,2.7598503,204.99135
13390,1.3726248,85.28996
13391,2.0498464,104.77792
13392,2.300696,113.35138
13393,2.4625983,163.22604
13394,2.1208541,120.49093
13395,2.598257,139.91367
13396,1.8911381,105.99711
13397,3.1539893,206.21312
13398,2.0059,115.94052
13399,2.4934156,166.8995
13400,2.558511,132.35587
13401,3.2685285,220.56502
13402,3.063211,184.49536
13403,3.6219065,226.19713
13404,2.6761317,175.82132
13405,1.7266542,92.12087
13406,2.7509553,175.66385
13407,3.4084036,243.30183
13408,2.737833,183.064
13409,2.6188247,143.74887
13410,1.6664859,88.57724
13411,3.8883452,222.0839
13412,3.5156431,244.9147
13413,3.831205,250.68594
13414,2.1308403,118.461044
13415,3.3689299,232.46397
13416,3.6790626,222.8059
13417,1.8255128,102.54414
13418,2.3358936,125.36203
13419,2.5612035,141.91913
13420,2.2243268,115.11489
13421,3.2620678,221.79813
13422,2.9646468,214.59062
13423,3.0721612,227.27013
13424,2.6752286,195.879
13425,1.9742688,158.10988
13426,2.7190533,175.43134
13427,2.178685,141.08218
13428,2.3277752,123.52906
13429,1.5981122,98.23151
13430,2.6372545,146.60046
13431,1.798699,120.8342
13432,2.7693286,160.80966
13433,2.4653664,149.67722
13434,3.882751,239.98749
13435,2.2517886,132.02254
13436,2.899631,210.30524
13437,2.1044972,177.63635
13438,3.3653183,222.09196
13439,2.6762471,140.703
13440,1.2809813,71.97421
13441,4.177186,251.78181
13442,2.4839473,140.94672
13443,2.3740509,141.8189
13444,2.5411658,155.88004
13445,3.1039596,200.79668
13446,1.6085411,87.62018
13447,4.4510455,251.25934
13448,2.7122173,155.18759
13449,1.4642605,71.29284
13450,2.9613616,203.12137
13451,1.4392524,84.716805
13452,1.0567963,68.523605
13453,2.3072345,175.33406
13454,3.2747366,232.44931
13455,2.9074469,196.6244
13456,1.5025799,93.731735
13457,3.1126595,192.88081
13458,2.9995751,202.38893
13459,1.7422346,116.04379
13460,2.6003156,169.15092
13461,3.032455,196.35777
13462,2.3876843,132.74661
13463,2.0637362,120.198074
13464,3.4402847,216.96457
13465,1.9253991,105.134995
13466,2.2220697,123.38295
13467,2.6917346,176.4062
13468,3.020633,192.37671
13469,3.2154207,190.40353
13470,1.9154003,116.67377
13471,2.969833,200.87967
13472,2.6932807,193.9322
13473,2.120918,101.33682
13474,2.3185658,170.0476
13475,1.5924485,80.15445
13476,1.8270531,87.51956
13477,3.025011,213.46004
13478,1.7672702,86.094406
13479,2.8165195,141.44511
13480,1.8074787,79.08981
13481,2.077772,143.33301
13482,3.0891337,219.70526
13483,2.4825423,171.08887
13484,2.7324286,181.45905
13485,1.9990106,138.88959
13486,2.1474133,121.31533
13487,1.8098665,92.17631
13488,2.148458,140.69983
13489,3.9039047,239.75232
13490,2.0956776,155.24867
13491,3.6550832,238.76312
13492,1.8542826,154.43277
13493,2.7234898,199.04044
13494,2.5366502,210.15775
13495,4.1752505,246.23305
13496,1.829376,129.34784
13497,2.2251894,109.14844
13498,2.4162507,108.59604
13499,2.1289754,113.151535
13500,1.9656417,142.41205
13501,1.99732,169.539
13502,2.9160626,206.9458
13503,2.1245513,165.88196
13504,2.993123,172.49464
13505,2.3830972,129.0014
13506,2.2639394,128.87854
13507,2.7862165,191.27278
13508,1.5325472,80.033485
13509,2.1504886,98.13414
13510,3.0585105,213.77167
13511,1.713146,87.48138
13512,2.2368,165.6802
13513,2.810261,143.39621
13514,2.4783828,128.31992
13515,1.7137294,126.01492
13516,3.4124134,227.96483
13517,2.6413665,147.45114
13518,2.6054199,176.92491
13519,1.9006414,110.517624
13520,1.872706,96.41426
13521,1.8531678,113.35049
13522,1.6023831,92.52813
13523,2.9584954,213.81978
13524,4.074604,247.38834
13525,4.3555274,253.07591
13526,2.0743613,111.3757
13527,2.3731005,139.05325
13528,2.8807714,214.55861
13529,2.5941472,146.3601
13530,2.9208949,171.86812
13531,2.3785665,162.2441
13532,2.7628694,177.42534
13533,3.1260376,215.32312
13534,2.021848,87.1034
13535,2.3915257,130.76604
13536,2.4822497,123.12839
13537,2.6047149,197.01424
13538,2.4667826,157.79095
13539,1.9160346,104.107735
13540,1.833947,98.07718
13541,3.8568082,242.68898
13542,2.4275393,128.42499
13543,2.9164586,201.86237
13544,2.5766673,165.14029
13545,1.7989867,139.0065
13546,2.5520053,147.9787
13547,1.1352504,73.8039
13548,3.373819,225.43954
13549,3.1606941,227.42899
13550,1.4595898,81.58764
13551,3.0609384,211.03577
13552,1.743623,124.64117
13553,2.1162672,120.83178
13554,3.1393068,198.12975
13555,1.7402112,109.55322
13556,2.777646,168.19385
13557,3.4973233,235.65785
13558,3.1413152,215.58011
13559,2.341693,138.31537
13560,2.1101127,125.42793
13561,1.6792811,86.38383
13562,4.8084974,254.15459
13563,2.6488953,135.9349
13564,3.6824923,243.89503
13565,2.168529,118.91443
13566,2.1654067,128.22711
13567,2.1958435,164.36754
13568,1.4874594,75.3639
13569,2.07015,110.80008
13570,2.6804423,148.54326
13571,3.4906337,233.75151
13572,1.7431304,101.16768
13573,2.4829328,184.77637
13574,1.9447179,100.11246
13575,3.772406,245.9106
13576,2.7462873,174.25409
13577,3.5646145,229.79675
13578,2.7822044,204.86542
13579,2.8052764,180.09772
13580,2.5024543,139.7327
13581,2.727903,170.09586
13582,2.719835,205.28209
13583,1.8058918,73.652725
13584,2.600512,202.62135
13585,2.1440969,145.88113
13586,2.9152284,191.57431
13587,2.8561215,211.04816
13588,1.6711266,107.97974
13589,1.9662983,132.49564
13590,2.371254,110.92696
13591,2.6375449,173.94733
13592,2.5295615,158.56714
13593,2.7370353,203.5862
13594,2.7079265,172.12195
13595,3.2875466,205.51599
13596,1.9708617,101.78244
13597,2.671311,139.20055
13598,2.3050013,127.024475
13599,2.7717555,143.10387
13600,3.2987304,239.9104
13601,3.9972835,246.80046
13602,3.2081006,218.97751
13603,2.2930782,127.149536
13604,2.4137573,175.77237
13605,1.8447425,103.0434
13606,1.9806764,112.821884
13607,3.2352202,225.85173
13608,1.9725282,93.20863
13609,2.6459484,219.60284
13610,2.5597024,173.354
13611,1.739649,94.56241
13612,3.4770951,233.63884
13613,2.3391662,190.8825
13614,1.3412344,84.3595
13615,1.6987787,90.437744
13616,1.8186765,120.195175
13617,2.269632,164.736
13618,3.9919667,243.26044
13619,2.4601731,184.91995
13620,3.058657,184.16
13621,2.3789926,135.25012
13622,2.877964,158.01569
13623,2.4795465,134.28598
13624,2.179295,160.28745
13625,2.5298762,131.64569
13626,1.7463765,132.1673
13627,2.298507,165.26257
13628,2.2555766,126.88104
13629,1.8144275,98.3655
13630,3.8334022,236.73567
13631,3.3166108,193.09505
13632,2.379649,126.25309
13633,3.3456304,231.62787
13634,1.5359488,82.35451
13635,2.0252948,90.97298
13636,2.221837,152.68742
13637,1.4847062,89.30967
13638,2.2009425,114.181946
13639,3.1854482,222.25673
13640,2.4908817,138.9198
13641,2.5942533,159.2699
13642,2.4523954,163.48581
13643,2.8157032,161.90384
13644,2.0010076,126.442696
13645,1.6346436,85.380875
13646,2.9445634,236.05225
13647,2.1504009,153.83163
13648,2.7708914,197.31612
13649,2.0586636,131.76102
13650,1.859762,83.214325
13651,1.9125224,136.18411
13652,4.9337287,253.62128
13653,1.3952849,81.362305
13654,2.8348331,193.08348
13655,3.3551865,213.26595
13656,1.63475,95.98272
13657,1.7262588,93.460594
13658,3.7087173,240.49895
13659,2.586502,154.26956
13660,3.0780306,209.89113
13661,2.3833866,125.95754
13662,2.3072495,112.655655
13663,2.1532598,108.97978
13664,1.5034478,77.16464
13665,3.5373988,229.16293
13666,3.3967955,225.0927
13667,1.6191795,85.855354
13668,2.4949677,200.17174
13669,1.6449347,80.810394
13670,3.35177,231.70305
13671,1.3568308,80.021286
13672,2.0186763,161.54921
13673,2.2679763,122.30498
13674,2.2926023,156.90738
13675,2.6257339,144.18924
13676,2.9871278,192.41945
13677,3.5107517,234.43742
13678,2.1249118,134.06227
13679,2.0186577,148.48439
13680,3.1090019,201.16852
13681,1.7181737,94.247734
13682,1.4031992,75.24641
13683,2.754677,176.4925
13684,2.241929,138.42451
13685,2.519024,178.2387
13686,3.8685803,237.56375
13687,2.1212327,103.05902
13688,3.1943681,190.56717
13689,2.0410657,113.44629
13690,2.0994067,151.08531
13691,1.6417036,105.399475
13692,2.9081616,200.74956
13693,2.444511,161.1094
13694,2.1290438,116.04118
13695,2.4797058,154.57878
13696,2.5806882,176.3519
13697,3.1644075,187.04108
13698,2.8574238,213.36456
13699,2.3024418,169.41116
13700,4.6826086,251.54642
13701,2.0922618,115.47995
13702,3.4142067,220.01266
13703,2.002474,149.0986
13704,1.8913898,94.271935
13705,2.57529,138.96286
13706,3.123314,215.11848
13707,2.7624636,189.18805
13708,1.9035372,143.44974
13709,2.7317553,185.47156
13710,1.4571106,87.23833
13711,2.6394486,177.28955
13712,2.5444827,150.95062
13713,3.5177054,220.50908
13714,1.535215,102.42433
13715,3.3430562,205.78398
13716,2.8234363,214.8121
13717,3.3209174,211.72983
13718,2.2334266,135.93826
13719,2.0701637,118.285706
13720,4.2828903,252.26866
13721,2.0166032,107.37173
13722,2.8415923,195.2289
13723,2.4301538,99.982574
13724,2.1858573,151.49068
13725,2.20133,148.096
13726,2.4377112,146.10791
13727,2.6737819,163.34369
13728,2.232291,116.165405
13729,2.367877,147.963
13730,3.4410906,240.74667
13731,3.373159,232.00114
13732,2.0586882,101.06318
13733,1.9268932,93.81573
13734,2.3832443,133.89255
13735,2.8023753,169.0362
13736,2.9553719,172.52002
13737,3.47702,241.90099
13738,2.0975702,138.17798
13739,2.6021974,165.88068
13740,2.3679886,161.22672
13741,2.4004884,141.82072
13742,2.1421447,125.25418
13743,2.4475842,169.72307
13744,2.2396457,103.37445
13745,4.5802126,253.0213
13746,1.5096128,85.73615
13747,3.5206401,238.88268
13748,2.9857686,219.01404
13749,1.5675706,77.91567
13750,3.208058,212.66766
13751,2.874088,188.6177
13752,1.3792545,105.633804
13753,4.627089,251.67964
13754,1.50096,82.43648
13755,3.3923802,234.54468
13756,3.470165,209.46964
13757,1.7656448,89.04932
13758,2.473479,163.52936
13759,2.0323846,109.64398
13760,2.480137,137.83755
13761,2.2716813,138.32535
13762,2.4102848,120.0406
13763,3.9242775,245.56927
13764,2.2107463,144.9199
13765,2.5909467,153.2349
13766,1.7847874,131.8056
13767,2.9814477,208.56541
13768,2.0029943,111.2838
13769,2.9097962,133.31593
13770,2.2867494,191.80426
13771,2.3994823,142.5001
13772,2.418625,150.27145
13773,2.251266,121.555595
13774,1.7948163,89.193756
13775,4.077609,237.2356
13776,3.0094478,169.06918
13777,2.5850608,155.79678
13778,2.5687566,189.23372
13779,2.3464806,145.06738
13780,4.393157,250.91396
13781,2.2072446,121.16875
13782,1.6095227,90.955444
13783,1.6586567,88.227264
13784,1.5446876,106.029
13785,2.495811,170.25992
13786,2.1732879,108.19562
13787,1.6252676,91.30842
13788,2.0535135,116.63008
13789,2.0763755,148.7854
13790,2.2488606,139.67635
13791,1.9936455,152.17499
13792,2.3912659,112.32676
13793,1.9222281,118.16432
13794,2.1741834,132.17072
13795,1.7874308,75.32501
13796,4.491325,250.45929
13797,3.1065102,219.00821
13798,1.3939517,78.778496
13799,2.9352088,215.62851
13800,2.7908275,200.37323
13801,2.9664657,226.73274
13802,3.4457383,206.65804
13803,2.3290303,134.32495
13804,2.535973,163.97531
13805,2.2362401,158.28052
13806,1.9999535,118.893585
13807,2.3860393,166.26538
13808,2.4037201,152.62292
13809,1.7179657,101.12221
13810,1.7316658,111.79324
13811,2.3066978,140.9403
13812,2.1582875,166.15332
13813,1.6801645,108.54042
13814,2.6291625,160.44171
13815,2.5012283,173.76764
13816,2.4460073,156.5777
13817,1.8911493,92.73996
13818,1.8303387,104.04002
13819,2.2566924,120.227585
13820,2.9229076,184.62982
13821,2.4169843,160.49258
13822,1.9874815,125.79346
13823,2.5710502,181.80365
13824,1.8986824,159.35709
13825,1.6620367,79.00658
13826,2.1106524,116.08651
13827,2.979683,199.67738
13828,3.0603364,233.69963
13829,2.830527,184.43092
13830,1.750161,85.86979
13831,1.8258817,93.267654
13832,1.7591842,84.56023
13833,2.164608,122.16429
13834,1.7838788,101.718185
13835,1.7575552,101.93972
13836,2.4922981,186.1626
13837,2.592943,162.0592
13838,2.3281045,169.18307
13839,2.1368144,142.1716
13840,5.0464334,253.476
13841,2.6358764,180.52838
13842,3.6330953,218.77547
13843,3.5632474,235.42299
13844,4.1378937,251.51794
13845,2.7732754,134.13422
13846,1.9024814,152.11346
13847,2.358379,152.16605
13848,2.6147242,170.16475
13849,2.7076726,161.59656
13850,2.3691778,131.92236
13851,2.917365,214.076
13852,2.177064,151.44157
13853,2.6337628,217.69733
13854,1.7796227,97.19723
13855,2.740633,179.67928
13856,2.6106486,169.54353
13857,1.8795507,122.898384
13858,2.4558616,166.86652
13859,1.8944095,118.802086
13860,3.1722147,203.7176
13861,2.3211207,149.01189
13862,3.9924214,250.07957
13863,3.2467313,200.5788
13864,1.8117399,102.217735
13865,1.7753878,148.62257
13866,2.1082973,105.01466
13867,2.4235508,172.19168
13868,1.7729194,94.43962
13869,2.6568155,197.13132
13870,2.7394893,181.16354
13871,3.4771867,230.45317
13872,1.7758133,111.30087
13873,3.2143505,181.18062
13874,3.2121694,226.8402
13875,2.9130006,173.99243
13876,2.5683858,100.42258
13877,2.7530673,170.8285
13878,3.660767,244.69104
13879,3.6448174,222.1863
13880,3.9574418,238.77867
13881,1.6488572,92.25892
13882,3.7062602,250.06906
13883,1.8493216,113.96735
13884,3.615532,233.4662
13885,3.2079368,228.99426
13886,1.4591663,84.154396
13887,1.3915045,81.49696
13888,2.8459044,179.70776
13889,2.9955978,195.19447
13890,2.3360837,155.74281
13891,2.1681786,145.6163
13892,2.3575757,129.58456
13893,2.6239934,140.76505
13894,2.1213021,105.44212
13895,2.9299223,162.18019
13896,2.4356318,158.67651
13897,2.7315044,191.48405
13898,2.328706,156.31335
13899,2.6069145,180.95346
13900,1.8484173,93.867935
13901,2.5868912,123.39537
13902,2.3352962,148.2156
13903,2.0916958,140.38385
13904,2.2915986,162.5349
13905,2.1888433,183.50397
13906,2.455673,134.02585
13907,2.3545232,200.04848
13908,2.586819,138.16597
13909,3.3584077,232.4736
13910,2.4377084,141.02591
13911,2.34961,176.75655
13912,2.367108,141.59976
13913,3.4251099,213.17537
13914,1.9811033,115.047966
13915,3.1802285,223.55132
13916,2.377562,132.02408
13917,3.1608539,187.84944
13918,2.5726483,167.99579
13919,2.7468152,132.71373
13920,1.8834145,91.11928
13921,1.4529353,73.48472
13922,2.562041,183.64288
13923,2.3058774,179.79536
13924,2.6083224,125.272316
13925,2.1605852,91.58912
13926,2.3820987,124.2957
13927,3.2087107,198.25017
13928,2.6150885,171.60101
13929,2.6289258,186.02524
13930,2.9652944,184.21002
13931,2.0635865,112.75241
13932,2.6284115,184.31328
13933,1.8865454,125.44488
13934,3.0853438,193.93918
13935,2.0170507,116.332
13936,2.7179763,207.76633
13937,2.6218576,128.61598
13938,2.207498,122.02763
13939,2.6021256,164.14157
13940,3.2408834,224.61688
13941,2.7836618,196.55489
13942,2.5729876,221.21387
13943,3.330614,198.84612
13944,1.6674947,87.86871
13945,1.7037203,100.757904
13946,2.7819734,202.52469
13947,1.7757275,113.41832
13948,2.3669336,169.23056
13949,1.6189401,82.22132
13950,2.3979259,157.92166
13951,2.1892478,98.40563
13952,3.5588913,237.84389
13953,2.395021,138.42134
13954,2.1859725,132.83624
13955,2.6700377,192.06711
13956,2.3597853,111.328766
13957,3.6269622,242.31183
13958,2.0628014,118.79231
13959,1.9564295,127.64063
13960,1.5947516,86.75724
13961,2.47318,124.91025
13962,1.6075746,92.75356
13963,2.2682254,147.45253
13964,1.9220296,103.905495
13965,2.5203104,206.35048
13966,2.5436797,147.60873
13967,2.410992,172.80045
13968,2.0158916,122.35234
13969,1.8775795,113.97523
13970,2.8812442,153.44711
13971,2.0657635,120.94945
13972,1.4622613,73.97186
13973,2.8920393,183.60678
13974,3.8179348,244.60815
13975,3.6229737,244.01697
13976,2.4851134,152.02748
13977,3.0305035,199.68613
13978,2.0616024,154.30997
13979,2.5425415,204.6632
13980,2.4620092,176.0358
13981,3.828399,246.41103
13982,2.694648,191.47047
13983,2.109531,121.44571
13984,3.1786268,216.78777
13985,2.1706803,125.84624
13986,2.9295561,207.2363
13987,2.6651752,204.98407
13988,2.3279042,159.4463
13989,1.612795,87.10143
13990,2.641666,168.51376
13991,2.6677299,181.93713
13992,2.5407412,131.71158
13993,3.121431,223.59007
13994,2.7236333,168.58017
13995,3.1747494,219.7165
13996,2.1116776,148.13055
13997,1.6012213,84.41397
13998,2.6740339,163.6081
13999,3.111315,225.26767
14000,2.3535504,137.73451
14001,2.2409008,130.80447
14002,2.382171,175.18146
14003,2.2481897,116.473885
14004,3.0470471,192.80563
14005,3.1125426,197.9661
14006,3.3375685,217.72224
14007,2.1881642,118.66134
14008,3.9333692,242.30356
14009,3.0428534,195.94594
14010,2.5231595,152.69089
14011,1.5417033,86.00081
14012,2.3166938,142.54533
14013,3.194574,208.3167
14014,2.0575988,94.254776
14015,2.9202015,213.85313
14016,2.8668644,159.01506
14017,2.2470312,140.97333
14018,1.6184102,78.14445
14019,2.9034848,181.6925
14020,2.3671203,127.175285
14021,2.7691588,147.0556
14022,2.334384,148.11151
14023,2.5390568,160.91708
14024,2.6906228,183.38339
14025,1.5734763,84.307816
14026,2.582343,193.80885
14027,2.1119418,132.45334
14028,2.1693013,157.16557
14029,4.962975,253.49304
14030,2.8257236,169.29465
14031,2.245998,165.66623
14032,2.4882226,173.53534
14033,3.2658966,212.00008
14034,2.5646996,162.35764
14035,2.13572,154.2036
14036,3.3650587,227.75752
14037,3.0935395,212.38452
14038,2.9571223,205.48946
14039,2.1748374,153.46396
14040,2.644606,184.57288
14041,2.5627294,159.64886
14042,2.4835694,156.04564
14043,1.9443355,85.85718
14044,1.8882126,121.12236
14045,1.6362865,95.86847
14046,3.5311742,233.39066
14047,3.148236,238.56885
14048,2.4809706,168.52254
14049,2.6341426,193.15129
14050,2.1017199,114.43216
14051,2.2821298,132.75125
14052,1.8327585,100.50313
14053,2.1594086,117.53258
14054,2.1154056,111.673935
14055,1.7494292,111.12743
14056,3.6757188,235.14091
14057,2.6087193,156.73538
14058,1.6724885,102.00142
14059,3.848914,242.96092
14060,3.34045,211.22034
14061,1.5487301,91.602615
14062,2.328228,94.02379
14063,2.021801,128.1199
14064,3.403381,223.07343
14065,1.8415408,133.94336
14066,2.5554528,144.3461
14067,2.2993546,123.02522
14068,2.561516,166.73938
14069,2.1001735,103.16626
14070,2.601464,158.50717
14071,2.5516026,178.71931
14072,2.5559878,177.43668
14073,2.6977735,162.97931
14074,2.2809222,129.27585
14075,1.3039258,82.93892
14076,1.6601337,95.61063
14077,2.9743557,223.21408
14078,4.256932,252.70773
14079,1.5855625,77.49468
14080,2.0264592,132.70679
14081,2.1975653,158.69809
14082,2.4301705,167.51782
14083,2.6183302,194.38333
14084,2.692858,168.70816
14085,1.9812801,133.88336
14086,2.1293764,124.69412
14087,2.3764546,129.30228
14088,2.8917878,175.1135
14089,2.8782914,199.09836
14090,2.3065662,147.97067
14091,1.934712,119.80511
14092,2.7000787,194.64069
14093,2.2951083,154.77034
14094,2.620317,186.22809
14095,3.533236,241.50072
14096,3.2661023,218.87218
14097,2.1671736,93.56171
14098,3.2898118,215.50005
14099,2.2254283,116.97954
14100,2.1112123,114.58853
14101,1.8125274,86.88762
14102,2.0375736,116.69116
14103,2.5820234,185.53833
14104,2.1794965,131.95471
14105,2.137096,153.44553
14106,2.579742,159.68793
14107,1.7947471,98.7686
14108,1.9845738,113.068146
14109,2.1365132,156.32568
14110,2.199999,109.868546
14111,1.793307,103.00494
14112,1.7810687,90.73397
14113,3.1138513,209.94727
14114,1.6378679,89.864586
14115,2.003423,126.71461
14116,2.3011043,186.74509
14117,2.1797376,105.24806
14118,1.7522255,100.73256
14119,2.6272027,116.7641
14120,2.4542542,196.55986
14121,1.9661278,96.7204
14122,2.7559066,171.61688
14123,2.0179327,158.5349
14124,3.1534932,229.06139
14125,2.463016,149.12708
14126,2.6257603,180.86475
14127,3.2684064,222.84706
14128,3.2629943,237.16478
14129,3.7288494,239.04375
14130,2.575339,183.35434
14131,1.9939067,124.224014
14132,2.2895951,147.40897
14133,2.2020774,145.70737
14134,2.8154337,213.81516
14135,3.3776503,204.46251
14136,3.5673687,215.87517
14137,3.0045867,192.09724
14138,1.6928853,100.20317
14139,2.1340923,100.19917
14140,2.6136098,165.3206
14141,2.8698187,210.6373
14142,2.849666,164.82092
14143,2.2034998,121.3276
14144,1.7932022,87.57392
14145,1.9909211,137.85484
14146,2.4415507,174.82959
14147,2.6523938,161.86589
14148,2.862963,208.71681
14149,2.8868845,207.10909
14150,3.0504298,202.39032
14151,1.9443625,99.13779
14152,2.359765,116.73419
14153,2.3421474,145.67934
14154,1.9658879,98.98036
14155,2.0618923,98.26036
14156,3.2339106,218.84679
14157,2.1557462,140.36447
14158,2.2039132,135.04161
14159,1.9765513,119.38167
14160,3.5279608,230.89471
14161,1.6564772,102.7225
14162,2.2901578,188.62006
14163,1.838368,106.61696
14164,2.086835,114.54814
14165,2.2215629,142.18172
14166,2.430831,173.40558
14167,2.306167,126.959885
14168,2.7801585,219.08678
14169,1.6430545,79.64075
14170,2.7907856,155.56482
14171,2.4909866,146.95921
14172,2.3487725,113.634544
14173,1.5385771,88.166306
14174,2.8323996,191.65164
14175,2.2249951,118.74214
14176,2.3307505,171.50592
14177,1.8791326,108.30727
14178,2.4915662,175.43195
14179,2.1306393,104.14942
14180,2.1130276,134.87622
14181,2.7639785,216.80939
14182,1.9322997,115.31134
14183,2.4828668,120.74621
14184,1.0383517,75.798744
14185,1.9857166,124.206955
