index,thickness,intensity
1971,2.4785466,143.84383
1972,2.5291286,131.95093
1973,2.6265643,204.5
1974,3.2220676,236.74594
1975,2.66465,205.79108
1976,1.6438007,110.533875
1977,2.9208255,203.86041
1978,1.6885259,89.78736
1979,1.7668282,93.96462
1980,1.4873825,85.13455
1981,1.9181435,103.61636
1982,1.8745072,111.08899
1983,2.7994337,191.05179
1984,2.5247884,181.7836
1985,1.923589,106.79295
1986,2.035388,123.523544
1987,2.059254,126.67746
1988,1.959563,148.04877
1989,3.4050558,231.47797
1990,2.3270998,125.24037
1991,2.5896711,145.25525
1992,1.6395853,119.969925
1993,2.2301843,128.37761
1994,3.6860123,239.67802
1995,2.2477138,163.25784
1996,2.2093968,121.397385
1997,2.5528214,173.03488
1998,2.061558,150.6477
1999,1.9079173,97.845245
2000,1.6136522,96.14302
2001,2.2963517,136.68365
2002,1.8265846,121.29563
2003,1.8831142,85.87341
2004,2.7510755,182.65735
2005,2.023622,94.61408
2006,3.7977455,239.8403
2007,2.429858,112.565
2008,2.7813342,165.7161
2009,1.8352928,107.04926
2010,2.8682232,168.29742
2011,1.7344351,112.80296
2012,2.665717,170.87555
2013,2.1290996,148.69974
2014,2.3962803,167.99403
2015,3.0070148,194.70955
2016,1.7720681,83.6623
2017,2.5194855,197.90738
2018,2.2249737,118.15118
2019,3.3141189,202.95207
2020,3.0826209,211.17918
2021,3.1356177,223.05663
2022,4.2120047,244.95238
2023,3.464319,224.87784
2024,2.356503,196.97516
2025,1.7514924,108.05366
2026,2.8281574,173.9014
2027,1.7688712,125.27817
2028,1.8781177,130.43655
2029,2.6843507,144.70242
2030,2.4503188,183.4338
2031,1.4903809,77.03899
2032,2.9263444,202.11798
2033,2.3354013,147.76897
2034,2.4755223,161.30563
2035,3.817305,236.59097
2036,1.876121,118.72371
2037,3.2493386,216.00148
2038,3.635046,213.48615
2039,2.9274154,242.08778
2040,2.5747428,211.22333
2041,2.8806305,226.04279
2042,2.6366096,143.33203
2043,2.650451,163.12985
2044,1.2025284,74.63328
2045,2.3361545,106.02806
2046,1.4707965,82.288635
2047,3.8968773,237.72466
2048,2.5476134,202.59875
2049,3.0222907,196.82568
2050,1.6288311,90.71883
2051,2.471914,157.91971
2052,3.5577676,234.88776
2053,2.771875,208.30324
2054,2.7884214,182.5567
2055,2.639241,135.09972
2056,2.1398847,104.163055
2057,2.487376,136.96393
2058,2.3517408,163.17014
2059,2.2826867,159.00186
2060,2.8505032,193.43474
2061,2.413029,145.57645
2062,2.0701814,129.11755
2063,2.7302938,189.68155
2064,2.9953465,152.11176
2065,3.096926,209.65489
2066,3.461798,224.08997
2067,2.3529842,142.75668
2068,2.2764096,124.436325
2069,2.2020574,154.82411
2070,2.5018039,144.04062
2071,1.6330373,103.466995
2072,1.5109363,86.08316
2073,2.0584886,117.1541
2074,1.9803652,164.13237
2075,2.2004793,124.509415
2076,3.893378,234.68698
2077,1.8171828,114.594444
2078,2.2890115,153.04904
2079,1.7968845,92.124565
2080,1.6886675,87.86438
2081,1.799968,92.46068
2082,2.2975998,100.9032
2083,2.8272176,203.54558
2084,1.7322001,83.78451
2085,2.2275195,129.83307
2086,2.4258504,95.99275
2087,2.0854008,105.09871
2088,1.8401269,102.07211
2089,3.0024903,214.91122
2090,1.922873,86.81617
2091,2.4772172,166.95555
2092,3.3330348,237.37285
2093,1.3778689,84.78268
2094,2.0724936,139.88113
2095,3.4866436,228.61926
2096,3.7977157,244.94537
2097,2.730249,188.21155
2098,2.2998204,126.482544
2099,2.3033957,198.17
2100,1.4583684,78.77943
2101,2.9552925,190.21246
2102,2.200913,146.88828
2103,1.4992313,83.32684
2104,2.8461845,192.2829
2105,2.3630414,148.69312
2106,2.247034,124.90127
2107,3.5411153,223.06985
2108,2.379678,139.93777
2109,1.9190096,127.369316
2110,1.1421132,84.337616
2111,2.357283,151.03543
2112,2.9130003,205.81432
2113,3.415881,212.60068
2114,2.005731,86.482
2115,2.8275583,206.76265
2116,2.6029139,177.1272
2117,2.693004,176.40817
2118,2.375258,154.38568
2119,2.3316326,138.22025
2120,3.3105512,178.82396
2121,2.3243108,125.80702
2122,2.4113965,134.17279
2123,1.4763845,82.260414
2124,2.083841,119.03822
2125,2.587092,171.18109
2126,1.893946,84.628456
2127,3.0283036,214.15033
2128,2.1969278,119.57784
2129,2.0102813,111.252335
2130,2.7719982,129.50436
2131,3.1614022,180.75874
2132,2.4127488,177.97247
2133,1.7125355,100.11636
2134,2.3022733,140.98114
2135,2.2029777,142.51987
2136,2.0281584,101.119354
2137,3.319473,220.89764
2138,1.73015,96.787575
2139,2.2187133,121.74035
2140,2.07674,136.13696
2141,3.1233664,212.13954
2142,2.3548093,157.19247
2143,2.4785542,164.89395
2144,3.3764646,241.92535
2145,2.1479685,155.69722
2146,1.734405,77.46064
2147,2.544757,203.32782
2148,2.011501,120.94838
2149,2.8301435,175.78958
2150,1.4597186,79.11771
2151,1.7502713,86.28488
2152,2.8383582,191.93774
2153,2.1061172,152.32474
2154,3.1751738,214.9201
2155,3.4241529,214.60585
2156,2.1591861,124.59697
2157,1.9140054,161.44955
2158,3.004689,205.0433
2159,2.000869,102.60324
2160,3.5721176,236.78862
2161,2.062773,125.91223
2162,2.9048553,186.79962
2163,2.2501626,153.48666
2164,1.8476775,140.23022
2165,1.968976,124.130875
2166,2.2770867,160.27838
2167,2.824759,171.33472
2168,2.1750958,143.10574
2169,2.0289035,173.58476
2170,2.0025318,101.27043
2171,1.9551456,112.87134
2172,1.8349432,94.31284
2173,2.708524,158.05115
2174,1.9357023,90.09944
2175,2.35859,130.16885
2176,4.0163,245.48265
2177,2.3713326,134.9157
2178,2.7813497,130.28519
2179,1.903518,124.459694
2180,1.8453524,103.35861
2181,1.4529415,89.89865
2182,2.0009952,90.89551
2183,2.1230302,136.40643
2184,1.8499032,139.62154
2185,1.9730146,116.11956
2186,2.266277,124.61361
2187,2.3557773,143.04874
2188,2.380447,154.8796
2189,2.4766746,136.67125
2190,1.8016202,95.98723
2191,2.5984888,183.27145
2192,2.8651261,203.13036
2193,3.1577694,219.53603
2194,2.2017007,128.16827
2195,2.8545594,179.36136
2196,1.597045,99.40616
2197,1.9293767,117.12265
2198,2.514676,161.69492
2199,2.4524744,149.03702
2200,3.9931984,237.81554
2201,2.9219208,191.5581
2202,2.0397978,98.82109
2203,2.652625,187.90799
2204,2.3244052,159.98248
2205,3.0066724,171.62839
2206,2.089366,130.06879
2207,3.8406913,248.78835
2208,1.5082171,98.62944
2209,2.2958932,131.52316
2210,1.4950025,104.59757
2211,2.2970347,155.64314
2212,3.091431,178.31985
2213,2.925112,169.04242
2214,4.1909924,246.6883
2215,2.4518414,124.752686
2216,1.6324862,99.19585
2217,2.1815534,159.4715
2218,2.0731537,132.77437
2219,1.7957722,80.63464
2220,2.4743679,120.187195
2221,2.9903052,134.2681
2222,1.6253555,90.246475
2223,2.5259461,151.23639
2224,3.655618,228.86653
2225,2.8751621,191.33926
2226,3.1169038,207.50461
2227,2.0858471,109.87304
2228,3.2212853,231.57274
2229,3.1273491,170.3775
2230,1.9243295,118.24751
2231,2.6025865,180.69708
2232,2.6129053,161.59149
2233,2.9764132,222.02864
2234,2.3977065,142.1796
2235,2.6050684,144.62103
2236,1.5940621,87.35395
2237,1.9697509,134.8891
2238,1.9800856,145.47989
2239,2.3838544,136.00595
2240,2.3803027,167.9827
2241,1.9320978,95.841705
2242,2.3640456,144.38705
2243,1.4117997,80.25279
2244,2.7575927,194.71542
2245,2.896066,203.04778
2246,2.2409892,148.54501
2247,2.6450617,142.07513
2248,1.8489112,114.43878
2249,2.4379082,146.23169
2250,2.6667056,151.3558
2251,3.0164433,203.26103
2252,2.4982944,197.24934
2253,1.9960651,102.895584
2254,1.334169,70.23596
2255,2.0289364,147.91554
2256,1.6572968,103.75345
2257,3.0000157,197.06024
2258,3.8699448,243.9453
2259,2.0249233,139.59607
2260,1.801821,124.085205
2261,2.1673498,123.001236
2262,2.486144,164.31305
2263,2.5955508,173.28003
2264,2.0027292,86.99661
2265,1.9918832,109.56738
2266,2.8872101,153.80421
2267,2.4807668,188.88858
2268,1.7254536,83.36968
2269,2.880551,214.41003
2270,3.924165,250.14719
2271,2.9126751,231.57863
2272,2.0760894,103.966034
2273,2.4339008,170.84344
2274,3.7865067,242.08847
2275,3.5440178,242.13707
2276,2.9551885,180.02396
2277,1.457949,111.65811
2278,2.4256797,168.77736
2279,2.3660913,166.68784
2280,2.004217,161.94933
2281,3.7631855,245.28072
2282,2.1396127,95.70992
2283,2.1311574,125.93259
2284,3.4064002,212.5828
2285,2.3195674,155.47797
2286,2.9087977,227.95761
2287,2.150769,95.09327
2288,2.6632376,159.69019
2289,1.5396335,96.86284
2290,1.9648061,120.54132
2291,2.0404801,150.19168
2292,2.065332,169.2076
2293,3.3934052,228.96242
2294,1.9701385,136.64445
2295,2.9069982,205.5971
2296,4.282096,248.17139
2297,2.8903294,207.86638
2298,2.1016066,118.918976
2299,3.3173113,195.62955
2300,1.8847328,107.98836
2301,2.591033,195.81242
2302,1.7089804,111.55945
2303,2.8739684,231.83086
2304,2.4064913,180.77039
2305,3.2010205,233.67361
2306,2.5748534,178.07155
2307,2.1753497,113.26825
2308,3.421501,236.39528
2309,2.5830393,170.09036
2310,2.8846042,175.89081
2311,1.251583,75.87573
2312,2.8771935,194.99345
2313,3.6199286,223.37405
2314,1.7141634,80.581665
2315,2.943558,192.51031
2316,2.9082682,201.39793
2317,2.4270797,162.92444
2318,3.043995,192.91586
2319,1.7986343,116.48465
2320,2.198735,164.06712
2321,1.6477196,96.6097
2322,2.5638127,166.08702
2323,2.1145332,115.75238
2324,3.3999271,233.5603
2325,2.7994356,182.7791
2326,2.847556,209.11064
2327,2.439589,141.87393
2328,1.8141811,85.67032
2329,2.3633873,129.71881
2330,1.9752411,121.49667
2331,1.4608821,75.90936
2332,3.203088,198.8791
2333,2.4569583,121.56954
2334,2.9410326,204.55534
2335,2.260225,170.03767
2336,2.1368382,114.303024
2337,1.6141462,86.4573
2338,1.6406196,87.50725
2339,2.306586,124.28418
2340,2.274716,122.16781
2341,3.2056289,216.8877
2342,1.7468643,85.95096
2343,2.2019002,158.28317
2344,1.664517,114.16304
2345,2.0923183,103.17251
2346,3.1114311,198.17462
2347,3.1901233,206.94043
2348,1.8491842,116.642746
2349,2.1137986,101.36789
2350,4.138632,246.02757
2351,2.5384336,162.26935
2352,2.5124269,178.44386
2353,2.8592973,194.57877
2354,2.4721618,154.99103
2355,2.964062,176.74684
2356,1.9977417,109.222244
2357,2.5539138,172.89142
2358,2.0493355,98.68034
2359,1.9039371,86.20302
2360,3.8294919,246.02646
2361,2.0921416,135.77193
2362,1.3172028,77.804924
2363,2.023603,96.58048
2364,3.3462589,222.90244
2365,2.2490773,140.70137
2366,1.9085577,117.49282
2367,2.449268,164.17334
2368,1.7579519,98.4711
2369,2.649669,160.84833
2370,2.7697368,197.58954
2371,3.294508,212.6545
2372,3.3829868,220.52937
2373,2.3971715,151.17789
2374,2.3566546,118.15617
2375,3.4073975,220.3052
2376,2.0311432,129.36273
2377,4.041286,242.48663
2378,2.580956,149.8796
2379,1.9843614,115.88025
2380,2.2048228,160.50204
2381,3.0760977,203.4956
2382,3.6484342,234.76828
2383,3.237363,232.5332
2384,2.447885,130.88713
2385,2.1908422,119.87302
2386,2.4142108,130.21951
2387,2.0617592,153.26262
2388,2.163009,109.21948
2389,2.12425,123.58659
2390,1.9000348,110.26808
2391,2.3754637,183.71997
2392,2.362947,138.65358
2393,1.4853442,79.833755
2394,3.12492,213.58249
2395,2.070404,99.13089
2396,3.2660003,220.4409
2397,2.0778127,102.01842
2398,3.7188904,237.29439
2399,2.8202195,175.71408
2400,2.4809237,199.69322
2401,2.6473365,181.80624
2402,2.0332713,112.90112
2403,2.5990305,148.3486
2404,2.37031,131.97794
2405,2.9541314,177.62933
2406,3.228743,212.61086
2407,2.9293864,180.28293
2408,2.3045688,157.33144
2409,1.7650898,91.754395
2410,1.9111944,108.263275
2411,2.1870596,114.17502
2412,2.8663325,169.72592
2413,2.735848,178.96613
2414,2.6126578,190.11308
2415,2.2551644,154.37329
2416,2.0481656,98.4059
2417,2.1894867,145.61615
2418,3.6464944,214.33182
2419,1.7081048,101.39012
2420,1.6818607,86.45657
2421,2.6421704,167.65779
2422,2.0830107,118.4081
2423,3.306127,204.29085
2424,2.037407,132.62997
2425,1.5088052,74.74275
2426,3.5342252,239.75816
2427,2.5971541,148.97612
2428,2.1686168,136.82368
2429,2.1606941,167.7597
2430,1.2644821,81.2536
2431,1.3498881,69.03889
2432,2.246971,128.45094
2433,1.8573831,121.15021
2434,1.710028,111.74687
2435,2.0481114,180.07094
2436,3.595279,242.78148
2437,2.9324574,164.1904
2438,2.645496,160.32726
2439,1.7936529,106.54347
2440,2.7763057,188.33392
2441,3.0639322,206.83954
2442,2.675344,150.14809
2443,2.469703,152.61388
2444,1.6790086,98.18968
2445,2.2845302,114.261765
2446,2.41146,130.38986
2447,2.4090934,173.96405
2448,2.173359,103.518295
2449,2.7309306,177.26816
2450,1.9571912,92.32316
2451,2.4080596,146.00827
2452,1.7213742,85.766716
2453,2.1193871,128.08878
2454,3.163718,227.29044
2455,2.8104672,182.70355
2456,3.3661222,218.95831
2457,2.2029762,159.60011
2458,1.9888299,115.473816
2459,3.0371165,195.84538
2460,1.5454733,79.160034
2461,2.4180129,158.66568
2462,2.42794,135.12253
2463,3.4164298,216.83127
2464,4.114071,247.89078
2465,2.4304988,171.38617
2466,2.414021,158.5601
2467,3.1177251,225.5674
2468,2.2995043,156.51941
2469,3.8944786,230.13008
2470,2.7332544,176.28085
2471,2.8420959,176.31285
2472,3.4229531,215.95515
2473,1.8260943,89.44255
2474,2.9916034,180.59308
2475,3.088662,182.45618
2476,1.5930786,98.02365
2477,1.7659895,115.92912
2478,1.3292829,78.37767
2479,1.9311291,125.32211
2480,3.682576,237.45753
2481,2.30673,128.13054
2482,2.1486573,125.173996
2483,2.2377772,113.76718
2484,2.7607796,225.60725
2485,2.7357976,204.88144
2486,3.4215477,232.13234
2487,3.3464618,235.47841
2488,2.3728983,141.1344
2489,3.0988274,221.74458
2490,2.7597518,165.91072
2491,2.9533608,214.3201
2492,2.875757,191.13345
2493,3.6881142,237.36374
2494,2.996108,181.28357
2495,3.231397,220.65913
2496,2.970368,160.5187
2497,3.0359235,236.1196
2498,3.0103254,185.97147
2499,3.5945888,237.77357
2500,2.5070062,172.72662
2501,2.0250058,155.07794
2502,2.5302167,166.99124
2503,1.3954713,79.68139
2504,2.2650187,125.454254
2505,2.4093494,162.96152
2506,2.0992787,96.90286
2507,1.9011464,124.109
2508,2.5082448,132.99649
2509,3.743541,245.89781
2510,2.4366534,182.17467
2511,2.3955498,164.81233
2512,1.7755204,88.570015
2513,3.1476138,196.60757
2514,3.366818,215.74344
2515,2.7666802,211.05551
2516,2.7945397,223.09738
2517,2.2102895,136.38663
2518,2.0727413,112.80782
2519,2.496114,193.40149
2520,1.4941709,111.70723
2521,3.1831691,189.78479
2522,2.612397,184.2699
2523,2.0509229,139.18005
2524,1.864118,106.13904
2525,2.3869572,156.19783
2526,1.6227347,96.27987
2527,4.572197,245.22993
2528,3.0804079,161.49481
2529,1.6239866,98.03125
2530,1.5934051,77.19313
2531,2.1364007,144.73357
2532,2.0351791,116.86685
2533,2.3971608,129.25034
2534,3.1273878,165.1109
2535,2.0435283,157.71501
2536,2.3043756,118.53996
2537,2.201413,122.985535
2538,2.3567536,138.72249
2539,3.5114007,238.83656
2540,2.93433,185.32794
2541,1.787978,99.544235
2542,1.5952044,84.98451
2543,2.324127,130.99434
2544,3.40735,229.91914
2545,3.0099902,197.10364
2546,1.6338817,92.27693
2547,3.2493231,224.58742
2548,2.419334,136.69121
2549,2.8851752,206.83026
2550,1.7828004,97.30081
2551,3.4345725,228.39348
2552,2.8869262,151.41823
2553,2.9589257,210.23552
2554,2.2306085,106.58234
2555,2.3509974,140.42012
2556,1.8115737,108.97499
2557,2.4372768,117.037796
2558,2.7323568,188.89807
2559,1.9857385,96.61456
2560,1.7395364,83.04838
2561,2.5876265,144.71347
2562,4.225673,251.91614
2563,3.0366304,201.17026
2564,2.9034905,175.9125
2565,2.5524223,179.77887
2566,1.0978308,89.290115
2567,2.5566704,196.69618
2568,2.8631117,212.5684
2569,2.551571,152.02094
2570,2.8034234,174.35042
2571,3.0676918,227.68597
2572,2.6233068,135.6789
2573,2.3155828,153.14294
2574,2.483385,142.79953
2575,4.483754,250.25026
2576,3.3101058,214.52972
2577,2.974174,184.23549
2578,2.4598477,189.02824
2579,2.2814288,120.55083
2580,2.8137438,163.25552
2581,2.6216319,173.47083
2582,1.8519047,146.27084
2583,2.7675834,172.03809
2584,4.0251493,246.81767
2585,3.751391,235.24692
2586,2.2133305,117.97481
2587,3.1275501,183.42258
2588,2.2975228,130.19211
2589,2.5033393,125.94807
2590,1.9285429,121.798065
2591,4.1004252,247.53844
2592,1.6927426,91.63535
2593,3.8318493,249.00421
2594,2.57867,184.96713
2595,2.8107524,172.7806
2596,1.6802375,85.28993
2597,2.6453745,171.5681
2598,1.8144566,91.79702
2599,2.9964259,190.46196
2600,2.319667,134.4649
2601,3.9838042,243.00468
2602,1.9879103,111.478806
2603,2.3174057,155.88733
2604,1.9337007,127.88614
2605,2.0639002,122.733604
2606,2.126221,147.21112
2607,2.5040143,133.70808
2608,3.4146752,205.41634
2609,2.1154397,149.20615
2610,2.6019812,170.37753
2611,1.4885738,97.0983
2612,2.1759365,97.12255
2613,2.797357,182.94937
2614,2.006247,141.18268
2615,2.400979,158.62393
2616,1.9555913,140.85785
2617,2.240595,151.94012
2618,4.390169,249.78938
2619,2.4525769,155.02528
2620,1.7799482,77.36959
2621,2.3173857,150.9943
2622,2.3745387,136.56866
2623,2.3726077,143.95877
2624,1.6443436,99.66574
2625,2.2369208,110.84601
2626,1.7699771,109.59329
2627,3.320534,211.08795
2628,2.5784106,190.35954
2629,2.3556132,125.2021
2630,2.4214683,156.07516
2631,2.0084207,144.36511
2632,2.6204867,194.80107
2633,2.5787296,172.76047
2634,2.0146627,106.265884
2635,2.2247946,122.013275
2636,2.2132554,138.98422
2637,2.99396,215.79042
2638,3.33503,226.1535
2639,2.6835337,184.77519
2640,2.4971502,137.97241
2641,2.2619765,108.37926
2642,3.3209665,229.74033
2643,3.047044,181.36765
2644,3.3832645,226.88907
2645,1.4720852,96.20799
2646,2.603945,158.13649
2647,2.723679,199.15643
2648,2.9562774,223.44774
2649,2.0389397,93.49239
2650,2.3096917,165.10168
2651,3.8352795,249.01575
2652,3.6728816,234.51562
2653,1.4397056,98.374954
2654,2.6791434,196.03384
2655,3.1860456,225.27231
2656,2.2069643,145.30676
2657,3.2568967,213.50075
2658,1.9546865,123.29474
2659,2.4450893,176.02437
2660,1.8333358,94.93693
2661,1.8931917,102.61072
2662,1.9796445,122.51706
2663,2.032821,122.34892
2664,1.2198381,75.09112
2665,2.1816761,131.2381
2666,1.720122,88.574974
2667,2.5424743,148.70474
2668,1.3570848,76.206856
2669,3.6021578,243.61713
2670,2.238194,138.97646
2671,2.0609653,147.10678
2672,2.9842565,210.13318
2673,4.0904403,249.52545
2674,2.8220747,175.85864
2675,1.5770229,81.87125
2676,2.4495063,104.937256
2677,2.5938063,177.50873
2678,3.0618405,213.2845
2679,2.4202087,142.3238
2680,2.1580634,95.097176
2681,1.8431077,118.644516
2682,2.7843213,200.19135
2683,2.6558661,205.25494
2684,2.859647,200.93092
2685,2.565886,194.22964
2686,1.8806375,105.50532
2687,2.6089993,197.59952
2688,3.631931,215.12314
2689,2.9873807,159.40015
2690,1.7951713,89.09709
2691,3.3101933,238.36253
2692,2.7108731,161.45667
2693,2.5476706,181.13829
2694,1.5762031,85.72921
2695,2.3176963,172.25735
2696,2.247189,157.35278
2697,1.5697278,102.28073
2698,3.370962,208.59903
2699,2.854599,199.399
2700,2.5876412,156.9802
2701,2.7469592,189.17436
2702,2.9192805,202.26518
2703,3.405842,215.32909
2704,2.2365415,114.16451
2705,3.7425551,219.74118
2706,2.0599644,110.198135
2707,2.658835,179.11742
2708,1.5234907,86.87688
2709,1.9532969,130.37418
2710,2.1649408,121.117615
2711,2.3492186,165.60757
2712,2.1506667,163.32178
2713,2.913022,185.3933
2714,2.5065398,185.86983
2715,2.536092,153.74994
2716,2.7815833,169.08704
2717,1.5521868,81.458855
2718,1.8438728,92.684906
2719,3.6167746,242.33257
2720,2.2705886,123.26683
2721,2.3412561,159.78711
2722,2.298835,117.54532
2723,2.4065886,150.57233
2724,1.8879236,134.12863
2725,1.2792244,73.94623
2726,2.305941,144.34677
2727,2.7843637,162.56757
2728,2.0245981,135.59431
2729,2.5277197,146.8298
2730,2.1525118,132.2663
2731,3.4974608,232.7198
2732,2.3884647,154.0975
2733,2.2909856,99.20775
2734,3.1416194,193.51024
2735,2.7295077,201.629
2736,2.1368232,117.04599
2737,2.3832488,140.22849
2738,2.4472528,185.6737
2739,2.9221225,201.20732
2740,2.1495802,149.82578
2741,2.25738,159.38232
2742,2.8033078,155.91985
2743,2.658237,189.71234
2744,2.4687219,145.26282
2745,2.0714445,125.701096
2746,3.2405868,225.36285
2747,3.179378,212.38095
2748,3.5893567,237.04324
2749,2.93578,215.74756
2750,2.0666249,164.24884
2751,2.4168348,173.55798
2752,3.3703637,233.2778
2753,1.9565125,95.241264
2754,3.055254,221.19589
2755,2.1357322,138.26323
2756,2.2016542,121.463425
2757,1.94678,82.98577
2758,1.544774,82.7178
2759,3.7720096,232.66455
2760,2.077424,120.988205
2761,2.0640545,143.27774
2762,2.0884228,136.88785
2763,1.2055454,71.05797
2764,2.2433267,118.67229
2765,2.1365728,161.01491
2766,1.6792932,85.726616
2767,2.1832051,153.33704
2768,2.8098063,193.72911
2769,1.8578604,101.6604
2770,2.3941298,136.9484
2771,2.070319,119.3344
2772,2.2448335,177.30197
2773,4.2873616,250.60518
2774,3.012998,191.12071
2775,2.0874631,133.86226
2776,3.0620546,184.46793
2777,2.0826588,105.565796
2778,2.1782923,166.63725
2779,2.6211486,167.3009
2780,1.8876872,115.23649
2781,3.838038,247.44368
2782,2.8958657,217.75125
2783,2.407869,120.61641
2784,3.3147452,237.28906
2785,1.6888559,97.7447
2786,1.4502747,82.07284
2787,1.5886395,87.15784
2788,1.7075056,82.261154
2789,2.6745572,207.59526
2790,2.315518,169.37714
2791,2.9604003,182.54108
2792,2.6990733,188.41045
2793,2.2670515,108.317825
2794,1.3606398,82.731125
2795,2.9970367,221.05087
2796,1.8050923,129.1858
2797,1.4750834,104.533554
2798,1.5376387,101.27301
2799,2.930831,200.18828
2800,2.1965604,121.328766
2801,2.5858932,175.92764
2802,2.5276475,170.83664
2803,1.1750846,74.725235
2804,3.3168075,239.81032
2805,2.336043,124.13565
2806,3.470637,213.98723
2807,3.171681,233.56703
2808,1.8187889,104.3133
2809,4.3944755,243.34372
2810,1.6029085,81.2072
2811,2.769227,170.03723
2812,1.4357059,89.977005
2813,1.8165549,141.05273
2814,2.133533,156.26608
2815,2.0057766,111.07889
2816,2.7528362,173.31097
2817,2.6341062,132.56868
2818,2.6839328,183.97928
2819,2.7474823,165.34457
2820,2.0266385,193.95561
2821,2.057679,114.77945
2822,3.9359715,244.7051
2823,2.5179617,166.10587
2824,3.2293658,223.16927
2825,2.947936,205.39952
2826,2.7606945,160.98863
2827,2.2595184,139.3233
2828,2.4468036,182.90361
2829,2.296744,163.16832
2830,2.913105,220.95638
2831,2.0302186,91.429245
2832,2.0141344,107.00792
2833,2.8278067,202.52463
2834,3.4311514,213.21342
2835,2.1847463,136.85275
2836,2.8429482,235.83887
2837,2.682394,199.28224
2838,2.5565205,160.38145
2839,2.192408,154.33566
2840,2.7735276,211.33829
2841,3.3446004,221.36272
2842,2.6151552,154.78482
2843,2.0686214,126.90091
2844,2.5183444,177.65656
2845,3.1200137,190.79764
2846,3.346145,210.85648
2847,2.1954565,148.50058
2848,2.0817385,114.79727
2849,1.8751788,100.96145
2850,1.6855303,110.408005
2851,2.3361778,135.47867
2852,2.5124276,132.5261
2853,2.83962,210.37842
2854,1.9878304,133.54312
2855,2.2322192,150.13736
2856,2.2935474,119.52664
2857,3.5703344,238.9503
2858,2.4074535,141.54317
2859,2.6700563,183.29868
2860,1.6684668,92.11771
2861,2.6612515,191.66214
2862,1.8712022,106.08388
2863,2.6532996,185.45454
2864,2.8969007,209.04753
2865,2.252081,128.90482
2866,2.7805274,192.7962
2867,2.498313,156.55966
2868,1.7829602,91.02269
2869,1.9816365,89.17216
2870,4.2003536,252.84218
2871,2.2432828,159.56793
2872,2.424612,134.84064
2873,2.1732512,125.11914
2874,1.9711403,127.27682
2875,2.3631434,179.91382
2876,1.9080247,111.20766
2877,2.4295678,145.74997
2878,3.6476264,227.23108
2879,2.16773,123.09927
2880,2.9973483,218.8633
2881,2.1841106,125.840195
2882,2.0837934,143.66455
2883,2.6305125,162.34375
2884,1.8085035,119.770805
2885,2.9280722,198.12431
2886,1.5609426,100.8554
2887,2.683551,146.75238
2888,3.0338466,225.30934
2889,1.8418804,97.84253
2890,1.9619441,123.80313
2891,2.9773393,178.48749
2892,2.8127027,192.99377
2893,2.5811462,138.95462
2894,2.076415,104.83688
2895,2.4861627,153.07565
2896,2.1349936,123.29875
2897,1.7638211,120.553116
2898,3.7232475,245.73276
2899,1.747926,98.18418
2900,3.3615127,211.14677
2901,1.555372,92.210556
2902,2.9579024,157.36725
2903,3.0100985,222.32097
2904,1.7520992,80.94091
2905,3.6016448,239.80133
2906,2.6030135,183.17459
2907,2.4439347,150.97235
2908,2.7531137,222.50017
2909,2.6195245,130.92294
2910,1.8587356,103.013535
2911,1.7902308,97.6297
2912,2.6226258,153.65323
2913,1.8277277,88.14087
2914,2.1781335,98.74097
2915,2.2642918,139.38467
2916,1.8258727,91.14459
2917,2.1306937,98.951546
2918,2.1302783,138.06757
2919,1.698386,94.60721
2920,2.8955934,188.94867
2921,2.5634515,147.83286
2922,2.4888463,139.73175
2923,2.5921514,155.13461
2924,2.8552537,201.93579
2925,1.5737451,76.72942
2926,3.3807003,237.46013
2927,4.2822385,248.7921
2928,1.7938461,95.27375
2929,2.1109726,133.05298
2930,1.8171409,83.43945
2931,2.9800746,219.52376
2932,1.2579763,80.99693
2933,2.0250614,128.592
2934,2.0374198,110.38821
2935,1.7693495,111.28856
2936,2.3281646,110.70264
2937,2.458903,159.42926
2938,1.4035593,89.49785
2939,1.9242439,119.233734
2940,2.3809762,150.56555
2941,1.9890871,129.87793
2942,1.5822434,105.396454
2943,1.9878561,97.5468
2944,2.266387,185.26273
2945,3.5838506,232.8188
2946,2.114719,103.54915
2947,2.2117188,154.80768
2948,1.5630053,114.97032
2949,3.0647466,233.07599
2950,2.3868413,177.03397
2951,2.165458,146.53746
2952,2.0518858,142.28441
2953,1.6515833,115.68697
2954,2.4375165,153.48387
2955,2.1099374,115.19969
2956,2.5867772,172.44525
2957,2.257066,138.5361
2958,2.7617402,197.62048
2959,2.8475204,216.77612
2960,3.7907977,241.28355
2961,2.3135765,158.10107
2962,1.9874623,112.40422
2963,1.4407512,97.58627
2964,2.536272,135.62346
2965,2.1517384,106.66748
2966,2.4852738,184.90485
2967,3.0569682,198.3099
2968,1.9674387,92.831696
2969,2.4995484,146.49333
2970,2.8755975,195.92517
2971,1.9357094,103.27558
2972,2.3045776,121.23695
2973,2.5913305,201.06186
2974,2.790173,180.90298
2975,2.8273635,194.61082
2976,2.4598846,158.59052
2977,2.9294689,207.17424
2978,2.2222095,159.13193
2979,3.298205,216.27547
2980,2.4936278,132.72238
2981,4.0715494,244.1448
2982,3.0675976,198.12764
2983,3.0313687,203.68936
2984,2.9443576,183.6062
2985,1.607412,88.06402
